HHID,NWEIGHT,REGIONC,DIVISION,ENERPGM,REBATPGM,LDCNTPGM,ENGAUPGM,CONSEPGM,OTHPGM,WAGES,SELFHIRE,SSECURTY,PENSIONS,FSTAMPS,AFDC,UNEMPLOY,SSI,OTHERAID,MONEYPY,INC35PLU,KNOWHEAP,HEATAID,COOLAID,LIFELINE,LIHEAPEM,FUELPAID,CASHAID,VOUCHERS,CHECK2PM,OTHERPMT,GOVTAMT,WEATHERZ,FAMSIZE,POOR100,POOR125,HOWPAID,LIHEAP
2680,12807,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
2681,22470,3,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2682,9455,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
2683,31859,4,9,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,05,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,1,1
2684,17429,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2685,7625,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
2686,24101,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
2687,20666,3,7,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2688,54688,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
2689,8544,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
2690,23544,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,2,0
2691,23544,3,5,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,08,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
2692,15807,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2693,16819,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2694,32131,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
2695,20440,4,8,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
2696,12657,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2697,34883,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2698,14642,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2699,19513,4,9,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,1
2700,31993,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
2701,18114,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,3,0
2702,15710,4,9,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,21,1,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2703,9613,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,2,0
2704,15710,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
2705,17920,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2706,9679,4,8,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,03,9,1,1,0,0,0,1,0,0,0,0,225,0,3,1,1,1,1
2707,25370,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,09,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,1
2708,28501,4,9,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,12,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2709,8262,2,4,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2710,19307,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2711,21872,3,7,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,04,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
2712,16610,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,13,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
2713,15697,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,0,0,1,1
2714,11459,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,1,1,1
2715,17204,3,5,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
2716,15585,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,05,9,0,1,0,0,0,1,0,0,0,0,100,0,3,1,1,3,1
2717,27430,2,4,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
2718,26163,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,1,1,0,0,1,0
2719,20762,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
2720,30539,3,5,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,15,1,1,1,0,0,0,1,0,0,0,0,80,0,1,0,0,1,0
2721,21024,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2722,12807,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2723,36848,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2724,21455,1,2,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2725,9867,1,1,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2726,7295,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,1,1,1
2727,17067,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
2728,34273,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,1,1
2729,19172,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,09,9,1,0,0,1,0,9,9,9,9,9,9999,0,6,1,1,1,1
2730,8166,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2731,11490,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,9,9,9,9,9,9999,0,8,0,0,1,1
2732,19307,3,7,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,4,0
2733,15265,4,9,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,07,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,4,1
2734,9581,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2735,17565,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2736,30672,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2737,15398,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,3,0
2738,8572,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2739,10944,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
2740,25561,4,9,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2741,16029,1,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2742,32039,4,9,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,08,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
2743,26452,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,2,1
2744,23438,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
2745,10732,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2746,51443,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
2747,9613,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2748,9905,4,8,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2749,11796,3,6,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2750,9679,4,8,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2751,8299,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,15,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2752,22470,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2753,14692,3,6,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,08,9,1,0,0,1,0,9,9,9,9,9,9999,0,2,0,1,1,1
2754,17621,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
2755,24335,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2756,29959,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2757,49298,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,0
2758,31420,4,9,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2759,8726,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
2760,22470,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2761,9915,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2762,18542,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
2763,20448,4,9,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2764,7767,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
2765,13877,3,6,0,9,9,9,9,9,0,0,0,0,1,0,0,1,1,04,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
2766,18302,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2767,20529,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,04,1,0,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
2768,24114,3,7,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,01,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
2769,34134,2,3,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,4,0
2770,34134,2,3,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,05,9,0,1,0,0,0,1,0,0,0,0,9996,0,6,1,1,1,1
2771,7961,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,1,1,1,1
2772,18173,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2773,26332,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,5,0,0,1,0
2774,59919,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2775,24452,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2776,8942,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
2777,18591,4,8,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2778,63260,4,9,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,01,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
2779,15781,1,2,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,25,2,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2780,16533,3,7,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,4,0,1,1,1
2781,17920,2,3,0,9,9,9,9,9,1,0,0,0,1,1,0,0,0,02,9,0,1,0,1,0,1,0,0,0,0,192,0,4,1,1,1,1
2782,8572,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2783,16098,4,9,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2784,17458,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2785,29016,1,2,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,3,0
2786,19307,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2787,13831,4,9,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2788,17163,1,2,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2789,7347,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2790,10302,2,4,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2791,17429,2,4,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
2792,14635,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2793,24114,3,7,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2794,20548,2,3,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,10,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2795,22470,3,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2796,20055,2,3,0,9,9,9,9,9,1,0,1,1,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2797,71626,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2798,38142,3,5,0,9,9,9,9,9,0,1,0,0,0,0,1,0,0,15,9,1,0,0,0,0,9,9,9,9,9,9999,0,5,0,1,1,1
2799,33220,1,2,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,24,6,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2800,13206,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2801,16697,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,22,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2802,28088,3,5,0,9,9,9,9,9,1,0,0,1,0,0,0,0,0,22,2,9,9,9,9,9,9,9,9,9,9,9999,9,7,0,0,1,0
2803,17633,3,6,0,9,9,9,9,9,0,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2804,21963,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2805,10168,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
2806,15328,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2807,11211,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2808,35678,2,3,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,2,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
2809,52619,2,3,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,15,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2810,18542,3,5,0,9,9,9,9,9,1,0,1,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,1,1,1,1
2811,9258,2,4,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,03,1,1,0,0,0,0,9,9,9,9,9,9999,0,1,1,1,1,1
2812,32039,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,14,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2813,14168,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,3,0
2814,15919,3,6,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2815,35841,2,3,0,9,9,9,9,9,1,0,0,0,1,1,0,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,2,1
2816,20499,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2817,17920,2,3,0,9,9,9,9,9,1,0,0,0,1,1,0,0,0,10,9,1,1,0,1,0,0,0,1,0,0,120,0,4,1,1,1,1
2818,16555,1,2,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,3,1
2819,28336,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,3,1
2820,9581,1,1,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,20,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2821,32297,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,4,0
2822,19871,4,8,0,9,9,9,9,9,1,0,0,1,0,0,1,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2823,24649,3,7,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
2824,20965,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,08,9,0,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,1
2825,15710,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2826,49509,3,7,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,6,0,0,1,0
2827,13262,2,4,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,1,0,0,0,0,9,9,9,9,9,9999,0,6,0,0,1,0
2828,17441,1,2,0,9,9,9,9,9,0,1,1,0,0,0,0,0,0,01,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
2829,16098,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2830,18302,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,2,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,4,0
2831,9726,2,4,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,05,9,1,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,1,1
2832,30703,4,9,0,9,9,9,9,9,0,0,0,1,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,0,1,0
2833,16734,1,2,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2834,30970,2,3,0,9,9,9,9,9,0,0,0,0,1,1,0,1,1,04,9,1,1,0,1,0,1,0,1,0,0,400,0,5,1,1,1,1
2835,11459,3,6,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,08,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
2836,17194,3,7,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,1,1,1
2837,14642,1,2,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,1,0,0,1,0
2838,10772,1,1,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,16,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,0
2839,16533,3,7,0,9,9,9,9,9,0,0,0,0,1,1,0,0,0,01,9,1,0,0,0,0,9,9,9,9,9,9999,0,5,1,1,1,1
2840,8389,2,4,0,9,9,9,9,9,1,1,0,0,1,1,0,0,0,07,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,1,1,1,1
2841,18542,3,5,0,9,9,9,9,9,0,0,0,0,0,0,0,1,0,07,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
2842,30126,3,5,0,9,9,9,9,9,0,0,1,1,0,0,0,0,0,05,9,1,0,0,0,0,9,9,9,9,9,9999,0,1,0,1,1,1
2843,42588,3,5,0,9,9,9,9,9,1,1,0,0,0,0,0,1,0,16,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
2844,23004,4,9,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,9,9,9,9,9,9999,0,4,0,0,1,0
2845,16533,3,7,0,9,9,9,9,9,0,0,1,0,0,0,0,0,0,12,9,0,0,0,0,0,9,9,9,9,9,9999,0,2,0,0,1,1
2846,28088,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,1,0
2847,10145,4,8,0,9,9,9,9,9,1,0,0,0,1,1,0,0,0,03,9,1,0,0,0,0,9,9,9,9,9,9999,0,2,1,1,1,1
2848,8729,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,4,0,0,1,0
2849,8617,1,1,0,9,9,9,9,9,1,1,0,0,0,0,0,0,0,25,9,9,9,9,9,9,9,9,9,9,9,9999,9,5,0,0,1,0
2850,12817,4,8,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,9,9,9,9,9,9999,0,3,0,0,4,0
2851,19071,3,5,0,9,9,9,9,9,1,0,0,0,0,0,0,0,0,23,9,9,9,9,9,9,9,9,9,9,9,9999,9,3,0,0,1,0
2852,16610,1,2,0,9,9,9,9,9,1,0,0,0,0,0,1,0,0,24,9,9,9,9,9,9,9,9,9,9,9,9999,9,2,0,0,1,0
